"","item_id","Name","Score","Genders","english_name","Type","Episodes","Aired","Premiered","Producers","Licensors","Studios","Source","Duration","Duration_C","Rating","Ranked","Popularity","Members","Favorites","Watching","Completed","On-Hold","Dropped","Plan to Watch"
"6332","ID44236","Senyoku no Sigrdrifa: Dai-909 Senjutsu Hime-tai Sentou Kiroku!","5.87","Action, Military","Unknown","Special","1","Nov 28, 2020","Unknown","Aniplex","Unknown","A-1 Pictures","Original",24,"Less than 30min","PG-13 - Teens 13 or older","8634.0",9167,1753,8,129,873,24,45,682
"6333","ID1644","Princess Rouge","5.87","Fantasy, Romance","Unknown","OVA","2","Sep 25, 1997 to Jun 10, 1998","Unknown","Front Line, AC Create, Cosmic Ray, BEAM Entertainment, NichiNare","Media Blasters","J.C.Staff","Original",28,"Less than 30min","PG-13 - Teens 13 or older","8625.0",9168,1758,3,63,874,39,55,727
"6334","ID29756","Sinbad: Soratobu Hime to Himitsu no Shima","6.32","Adventure","Unknown","Movie","1","Jul 4, 2015","Unknown","Shirogumi","Unknown","Nippon Animation","Original",50,"Less than 1h","G - All Ages","6781.0",9168,1750,0,63,585,37,55,1010
"6335","ID6971","Gegege no Kitarou (1971)","6.45","Adventure, Super Power, Demons, Supernatural","Unknown","TV","45","Oct 7, 1971 to Sep 28, 1972","Fall 1971","Unknown","Unknown","Toei Animation","Manga",25,"Less than 30min","G - All Ages","6170.0",9172,1743,3,90,487,99,153,914
"6336","ID7307","Gegege no Kitarou (1985)","6.54","Comedy, Supernatural","Unknown","TV","108","Oct 12, 1985 to Feb 6, 1988","Fall 1985","Unknown","Unknown","Toei Animation","Manga",25,"Less than 30min","G - All Ages","5672.0",9172,1746,3,114,546,114,140,832
"6337","ID10736","Precure kara Minna e no Ouen Movie","6.06","Fantasy, Magic, Shoujo","Unknown","ONA","1","May 20, 2011","Unknown","Unknown","Unknown","Toei Animation","Original",32,"Less than 1h","G - All Ages","8001.0",9175,1756,0,36,939,20,70,691
"6338","ID40569","Raison d'être","7.43","Music","raison d’etre","Music","1","Oct 11, 2019","Unknown","Unknown","Unknown","Enishiya","Original",3,"Less than 30min","PG-13 - Teens 13 or older","1804.0",9175,1742,8,23,1562,5,11,141
"6339","ID23483","Decorator","6.13","Music","Unknown","Music","1","Feb 20, 2014","Unknown","Toy's Factory","Unknown","Unknown","Unknown",3,"Less than 30min","G - All Ages","7661.0",9180,1746,2,17,1516,6,20,187
"6340","ID4387","UFO Robo Grendizer tai Great Mazinger","6.45","Mecha, Sci-Fi","Unknown","Movie","1","Mar 20, 1976","Unknown","Dynamic Planning","Unknown","Unknown","Unknown",24,"Less than 30min","PG-13 - Teens 13 or older","6198.0",9184,1748,2,52,1106,34,69,487
"6341","ID1452","The Samurai","5.96","Comedy, Romance, School, Shounen","Unknown","OVA","1","Nov 1, 1987","Unknown","TBS, CBS","ADV Films","Unknown","Unknown",45,"Less than 1h","PG-13 - Teens 13 or older","8375.0",9186,1750,2,46,1082,21,35,566
"6342","ID5992","Tsuyoshi Shikkari Shinasai","6.86","Comedy, Drama, Romance, School, Shounen, Slice of Life","Unknown","TV","112","Oct 4, 1992 to Dec 25, 1994","Fall 1992","Studio Comet","Unknown","Unknown","Manga",22,"Less than 30min","PG-13 - Teens 13 or older","4212.0",9186,1737,6,95,685,99,157,701
"6343","ID1621","Haru no Ashioto The Movie: Ourin Dakkan","4.93","Action, Comedy, School","Unknown","Movie","1","Mar 31, 2006","Unknown","Unknown","Unknown","Asahi Production","Visual novel",20,"Less than 30min","PG-13 - Teens 13 or older","10659.0",9188,1740,0,44,982,45,48,621
"6344","ID30921","Kacchikenee!","6.34","Supernatural","Unknown","Movie","1","Mar 19, 2016","Unknown","Unknown","Unknown","Tezuka Productions","Original",24,"Less than 30min","PG-13 - Teens 13 or older","6674.0",9191,1735,4,63,423,38,39,1172
"6345","ID35230","Zannen Onna Kanbu Black General-san","5.83","Comedy, Super Power, Shounen","Precarious Woman Executive Miss Black General","ONA","10","Jun 5, 2017 to Jul 21, 2017","Unknown","Kadokawa, Anime Beans","Unknown","Oddjob","Manga",3,"Less than 30min","PG-13 - Teens 13 or older","8728.0",9195,1733,5,151,271,45,80,1186
"6346","ID1820","Power Dolls","5.46","Action, Adventure, Mecha, Sci-Fi","Unknown","OVA","2","Mar 1, 1996 to Mar 1, 1998","Unknown","VAP","ADV Films","OLM","Game",25,"Less than 30min","R+ - Mild Nudity","9784.0",9196,1737,1,70,842,39,61,725
"6347","ID5372","Seisenshi Dunbine OVA","5.69","Sci-Fi, Adventure, Mecha","Unknown","OVA","3","Feb 25, 1988 to Aug 25, 1988","Unknown","Unknown","Unknown","Sunrise","Unknown",30,"Less than 1h","PG-13 - Teens 13 or older","9184.0",9196,1739,0,69,720,55,67,828
"6348","ID35510","Seizei Ganbare! Mahou Shoujo Kurumi","6.48","Magic, Parody","Unknown","ONA","25","Jul 30, 2017 to Jun 30, 2018","Unknown","Lantis, Quaras, FuRyu","Unknown","Pie in the sky","Original",4,"Less than 30min","G - All Ages","5979.0",9197,1734,6,165,420,86,155,908
"6349","ID2146","Canary","4.67","Fantasy, Music, Romance, School","Unknown","OVA","1","Mar 22, 2002","Unknown","Unknown","Unknown","Soeishinsha","Visual novel",24,"Less than 30min","PG-13 - Teens 13 or older","10860.0",9202,1734,0,42,1021,34,56,581
"6350","ID6375","Kagaku Ninja-tai Gatchaman F","6.34","Action, Adventure, Sci-Fi, Shounen","Eagle Riders (2)","TV","48","Oct 7, 1979 to Aug 31, 1980","Fall 1979","Fuji TV","Sentai Filmworks, Saban Entertainment","Tatsunoko Production","Unknown",24,"Less than 30min","PG-13 - Teens 13 or older","6675.0",9205,1730,5,69,707,71,116,767
"6351","ID2049","Kouryuu Densetsu Villgust","6.06","Action, Adventure, Comedy, Fantasy, Romance","Unknown","OVA","2","Jan 21, 1993 to Mar 22, 1993","Unknown","Bandai Visual, Movic, Imagine","Unknown","animate Film","Game",28,"Less than 30min","PG-13 - Teens 13 or older","7990.0",9206,1730,4,46,935,33,50,666
"6352","ID32898","Mobile Suit Gundam 0083: Stardust Memory Picture Drama - The Mayfly of Space 2","5.73","Action, Space, Mecha","Unknown","Special","1","Jan 29, 2016","Unknown","Unknown","Unknown","Sunrise","Other",12,"Less than 30min","PG-13 - Teens 13 or older","9064.0",9206,1734,0,59,926,33,61,655
"6353","ID6318","Kigurumikku V3","5.28","Comedy, Ecchi, Magic, Mecha, Parody","Unknown","ONA","3","Apr 5, 2009 to Jul 16, 2009","Unknown","AIC","Unknown","Unknown","Unknown",12,"Less than 30min","PG-13 - Teens 13 or older","10179.0",9207,1733,0,93,872,64,136,568
"6354","ID1314","DT Eightron","6.33","Action, Sci-Fi, Shounen","DT Eightron","TV","26","Apr 18, 1998 to Nov 6, 1998","Spring 1998","Fuji TV","Unknown","Sunrise","Original",25,"Less than 30min","PG-13 - Teens 13 or older","6728.0",9211,1724,7,90,626,77,123,808
"6355","ID2818","Madou King Granzort","7.02","Action, Sci-Fi, Comedy, Magic, Fantasy, Mecha, Shounen","Mado King Granzort","TV","41","Apr 7, 1989 to Mar 2, 1990","Spring 1989","Atelier Musa","Unknown","Sunrise","Original",24,"Less than 30min","G - All Ages","3571.0",9212,1724,16,108,658,89,123,746
"6356","ID8228","Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!","6.72","Adventure, Comedy, Horror, Supernatural, School, Shounen","Hell Teacher Nube:0 a.m. Nube Dead","Movie","1","Mar 8, 1997","Unknown","Unknown","Unknown","Toei Animation","Manga",45,"Less than 1h","PG-13 - Teens 13 or older","4800.0",9215,1717,2,56,900,31,34,696
"6357","ID3325","Yuusha Exkaiser","6.53","Action, Mecha, Sci-Fi, Shounen","The Brave Fighter Exkizer","TV","48","Feb 3, 1990 to Jan 26, 1991","Winter 1990","Nagoya Broadcasting Network","Unknown","Sunrise","Original",24,"Less than 30min","G - All Ages","5729.0",9217,1718,8,129,494,98,129,868
"6358","ID35081","The iDOLM@STER Million Live! 4th Anniversary PV","6.45","Comedy, Music, Slice of Life","Unknown","ONA","1","Mar 12, 2017","Unknown","Bandai Namco Entertainment","Unknown","A-1 Pictures","Game",9,"Less than 30min","PG-13 - Teens 13 or older","6144.0",9217,1724,6,69,722,28,57,848
"6359","ID10528","Duel Masters Cross Shock","6.2","Action, Adventure, Comedy, Shounen","Unknown","TV","50","Apr 3, 2010 to Mar 26, 2011","Spring 2010","Shogakukan-Shueisha Productions, Asahi Broadcasting","Unknown","Unknown","Original",10,"Less than 30min","PG-13 - Teens 13 or older","7345.0",9218,1713,1,59,929,31,133,561
"6360","ID3874","Ashita e Free Kick","6.46","Sports","Unknown","TV","52","Apr 14, 1992 to Apr 24, 1993","Spring 1992","Ashi Production","Unknown","Production Reed","Original",23,"Less than 30min","PG-13 - Teens 13 or older","6086.0",9221,1726,4,107,792,83,144,600
"6361","ID16119","Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou","6.48","Historical, Josei","Unknown","Special","1","Feb 27, 2013","Unknown","Unknown","Unknown","TYO Animations","Manga",3,"Less than 30min","PG-13 - Teens 13 or older","5973.0",9222,1715,2,53,598,45,66,953
"6362","ID41286","Da Wang Bu Gaoxing","6.46","Comedy, Demons, Magic, Fantasy, School","The Furious Yama","ONA","12","Jan 1, 2020 to Mar 11, 2020","Unknown","bilibili","Unknown","Haoliners Animation League","Web manga",7,"Less than 30min","PG-13 - Teens 13 or older","6082.0",9222,1727,2,223,505,73,97,829
"6363","ID21707","Pretty Rhythm Movie: All Star Selection - Prism Show<U+2606>Best Ten","6.55","Music, Shoujo, Sports","Unknown","Movie","1","Mar 8, 2014","Unknown","TV Tokyo","Unknown","Tatsunoko Production, 10Gauge","Game",48,"Less than 1h","PG - Children","5604.0",9223,1723,8,67,614,41,85,916
"6364","ID681","Tenbatsu Angel Rabbie<U+2606>","5.16","Magic, Comedy, Sci-Fi","Unknown","OVA","1","Jan 23, 2004","Unknown","AIC, Media Factory, Toshiba Entertainment, Studio Jack","Unknown","AIC Spirits","Visual novel",24,"Less than 30min","PG-13 - Teens 13 or older","10389.0",9225,1720,1,50,1067,24,34,545
"6365","ID2933","Mirai Keisatsu Urashiman","6.64","Action, Sci-Fi, Comedy, Police","Future Police Urashiman","TV","50","Jan 9, 1983 to Dec 24, 1983","Winter 1983","Fuji TV","Sentai Filmworks, Saban Entertainment","Tatsunoko Production","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","5201.0",9227,1721,3,120,410,113,134,944
"6366","ID1284","Houma Hunter Lime","6.03","Comedy, Fantasy","Jewel BEM Hunter Lime","OVA","3","Oct 25, 1996 to Mar 7, 1997","Unknown","TBS","Media Blasters, Sentai Filmworks","Production Reed","Visual novel",30,"Less than 1h","PG-13 - Teens 13 or older","8125.0",9230,1721,1,72,850,40,68,691
"6367","ID32934","Zonmi-chan: Meat Pie of the Dead","5.28","Comedy, Horror, Supernatural","Unknown","Special","1","Mar 26, 2016","Unknown","Unknown","Unknown","Neft Film","Original",5,"Less than 30min","PG-13 - Teens 13 or older","10184.0",9231,1722,1,34,1204,15,49,420
"6368","ID38739","Mobile Suit Gundam UC Perfectibility","6.18","Action, Mecha","Mobile Suit Gundam Unicorn Perfectibility","Movie","1","Sep 30, 2018","Unknown","Sunrise","Unknown","Unknown","Unknown",3,"Less than 30min","PG - Children","7471.0",9231,1718,3,54,627,26,45,966
"6369","ID23935","Kyutai Panic Adventure Returns!","5.03","Action, Shounen, Super Power","Unknown","Special","1","2004","Unknown","Fuji TV","Unknown","Unknown","Unknown",9,"Less than 30min","G - All Ages","10568.0",9234,1716,0,51,963,47,87,568
"6370","ID7666","Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima","6.35","Comedy, Sci-Fi, Shounen","Dr. Slump and Arale-chan:Hello! Wonder Island","Movie","1","Jul 18, 1981","Unknown","Unknown","Discotek Media","Toei Animation","Manga",25,"Less than 30min","PG-13 - Teens 13 or older","6646.0",9240,1701,1,39,1037,28,54,543
"6371","ID6899","Stitch!: Itazura Alien no Daibouken","6.13","Adventure, Comedy, Kids, Sci-Fi","Unknown","TV","29","Oct 13, 2009 to Jun 29, 2010","Fall 2009","Tohokushinsha Film Corporation","Unknown","Madhouse","Other",25,"Less than 30min","G - All Ages","7675.0",9242,1710,4,68,944,46,95,557
"6372","ID21523","Baku Tech! Bakugan Gachi","5.86","Action, Game, Shounen","Unknown","TV","39","Apr 6, 2013 to Dec 28, 2013","Spring 2013","Shogakukan Music & Digital Entertainment","Unknown","Unknown","Unknown",5,"Less than 30min","PG - Children","8658.0",9242,1711,0,53,1075,34,116,433
"6373","ID38600","Koukaku Kidoutai: Ghost Chaser","6.21","Action, Sci-Fi, Police, Seinen","Ghost in the Shell:Ghost Chaser","Movie","1","Nov 2, 2018","Unknown","Unknown","Unknown","Production I.G","Manga",8,"Less than 30min","PG-13 - Teens 13 or older","7308.0",9242,1712,3,87,277,59,75,1214
"6374","ID11717","Hoshi no Kirby: Pilot","5.69","Adventure, Comedy, Parody, Fantasy","Unknown","Special","1","2000","Unknown","CBC","Unknown","Unknown","Game",4,"Less than 30min","G - All Ages","9178.0",9247,1703,5,23,1272,16,34,358
"6375","ID4923","Akai Hayate","5.45","Action, Martial Arts, Super Power","Akai Hayate","OVA","4","May 21, 1991 to Nov 21, 1991","Unknown","Minami Machi Bugyousho","Unknown","Studio Pierrot","Original",27,"Less than 30min","R+ - Mild Nudity","9803.0",9248,1712,0,79,655,48,97,833
"6376","ID42487","Runway de Waratte Mini Anime","5.66","Comedy","Unknown","ONA","42","Nov 5, 2019 to Mar 26, 2020","Unknown","Bit Promotion","Unknown","AQUA ARIS","Manga",45,"Less than 1h","PG-13 - Teens 13 or older","9284.0",9248,1724,1,131,272,62,51,1208
"6377","ID2801","Candy Candy: Haru no Yobigoe","6.51","Slice of Life, Drama, Shoujo","Candy Candy:The Call of Spring","Movie","1","Mar 18, 1978","Unknown","Unknown","Unknown","Toei Animation","Unknown",25,"Less than 30min","G - All Ages","5846.0",9249,1699,2,47,961,40,60,591
"6378","ID25441","Shin Strange+ Special","5.77","Slice of Life, Comedy, Josei","Unknown","Special","1","Oct 19, 2014","Unknown","Dream Creation","Unknown","Seven","Manga",3,"Less than 30min","PG-13 - Teens 13 or older","8921.0",9251,1699,0,82,624,67,67,859
"6379","ID16906","Line Offline: Salaryman","6.59","Comedy","Unknown","TV","114","Jan 8, 2013 to Oct 1, 2013","Winter 2013","TV Tokyo, Shogakukan-Shueisha Productions, Half H.P Studio","Unknown","Shogakukan Music & Digital Entertainment","Unknown",3,"Less than 30min","PG-13 - Teens 13 or older","5456.0",9254,1701,6,202,508,175,298,518
"6380","ID1001","Tide-Line Blue: Kyoudai","6.66","Adventure, Drama, Shounen","Unknown","Special","1","Apr 26, 2006","Unknown","Bandai Visual, TV Asahi, Lantis","Bandai Entertainment","Telecom Animation Film","Original",23,"Less than 30min","PG-13 - Teens 13 or older","5109.0",9256,1702,1,35,1166,38,25,438
"6381","ID2820","Time Travel Tondekeman!","7.27","Action, Kids, Adventure, Comedy","Time Quest","TV","39","Oct 19, 1989 to Aug 26, 1990","Fall 1989","Unknown","Unknown","Tatsunoko Production, Production Reed, Asahi Production","Original",23,"Less than 30min","PG-13 - Teens 13 or older","2502.0",9259,1697,15,65,890,80,130,532
"6382","ID40769","Rifle Is Beautiful Recap","5.55","Comedy, School, Slice of Life","Unknown","Special","1","Dec 1, 2019","Unknown","Hakuhodo DY Music & Pictures, Bandai Namco Arts","Sentai Filmworks","Studio 3Hz","4-koma manga",23,"Less than 30min","PG-13 - Teens 13 or older","9555.0",9261,1712,0,78,1019,15,63,537
"6383","ID3036","Tobe! Isami","7.17","Action, Adventure, Comedy, Romance, Shounen","Soar High! Isami","TV","50","Apr 8, 1995 to Mar 30, 1996","Spring 1995","Hirameki International","Unknown","Group TAC","Original",25,"Less than 30min","PG-13 - Teens 13 or older","2888.0",9262,1693,9,92,660,92,139,710
"6384","ID4318","Ryuu Seiki","5.67","Action, Fantasy, Demons, Sci-Fi","Dragon Century","OVA","2","Oct 26, 1988 to Dec 25, 1988","Unknown","AIC","Unknown","Unknown","Unknown",30,"Less than 1h","R - 17+ (violence & profanity)","9216.0",9264,1694,4,57,850,29,49,709
"6385","ID6245","Spirit of Wonder: China-san Tanpenshuu","6.61","Comedy, Sci-Fi, Seinen","Spirit of Wonder:China-san Short Stories","Special","3","Jan 25, 2001 to Jan 23, 2004","Unknown","Toshiba EMI","Unknown","Ajia-Do","Unknown",12,"Less than 30min","R+ - Mild Nudity","5309.0",9266,1693,2,66,916,50,51,610
"6386","ID33508","Si Ling Bianma: Zhi Shijie Caozong Zhe","5.48","Game, Mystery, Parody, Horror, Psychological, Fantasy","Order Designer","ONA","12","Dec 19, 2013 to Jun 4, 2014","Unknown","Yaoqi","Unknown","Shanghai Foch Film Culture Investment","Original",9,"Less than 30min","R - 17+ (violence & profanity)","9728.0",9268,1696,0,150,414,65,118,949
"6387","ID5865","Nanaka 6/17 Special","6.61","Comedy, Drama, Romance, Shounen, Slice of Life","Nanaka the Distraction","Special","1","Jun 17, 2003","Unknown","Genco","ADV Films","J.C.Staff","Manga",25,"Less than 30min","PG-13 - Teens 13 or older","5344.0",9274,1689,3,45,1072,28,30,514
"6388","ID37684","Susume, Karolina.","6.4","Game","Unknown","ONA","1","Jun 14, 2018","Unknown","Unknown","Unknown","Studio Colorido","Other",3,"Less than 30min","G - All Ages","6424.0",9276,1687,1,32,1103,10,24,518
"6389","ID2278","Mahou Yuugi 3D","5.62","Comedy, Magic","Unknown","OVA","1","Dec 29, 2001","Unknown","Starchild Records, Imagica","Unknown","AIC","Original",30,"Less than 1h","PG-13 - Teens 13 or older","9358.0",9278,1684,1,29,1067,27,42,519
"6390","ID5036","Hurricane Live! 2033","6.65","Music","Unknown","Special","7","Jun 27, 1990","Unknown","AIC","Unknown","Unknown","Unknown",4,"Less than 30min","PG-13 - Teens 13 or older","5146.0",9278,1688,3,54,925,41,47,621
"6391","ID20667","Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.","5.67","Mecha, Military","Unknown","Special","1","Sep 6, 2001","Unknown","Bandai","Unknown","Sunrise","Unknown",10,"Less than 30min","PG-13 - Teens 13 or older","9261.0",9279,1699,0,56,806,35,77,725
"6392","ID34489","Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime","5.94","Comedy","Unknown","ONA","1","Nov 28, 2016","Unknown","Unknown","Unknown","Gathering","Game",3,"Less than 30min","PG-13 - Teens 13 or older","8395.0",9281,1681,1,67,733,33,72,776
"6393","ID2072","Idol Project","5.7","Adventure, Comedy, Music","Unknown","OVA","4","Sep 22, 1995 to Oct 24, 1997","Unknown","KSS","Media Blasters","Studio OX","Unknown",30,"Less than 1h","PG-13 - Teens 13 or older","9170.0",9286,1682,3,71,744,47,101,719
"6394","ID32397","Saga-ken wo Meguru Animation","6.05","Slice of Life","Animated Journey Through Saga Prefecture","Movie","4","Mar 12, 2016","Unknown","Unknown","Unknown","Seven Arcs, Seven Arcs Pictures","Original",12,"Less than 30min","G - All Ages","8003.0",9286,1674,2,103,548,48,57,918
"6395","ID46491","Santa Company: Manatsu no Merry Christmas","5.68","Fantasy","SANTA COMPANY ~Midsummer Merry Christmas~","Movie","1","Jan 28, 2021","Unknown","Unknown","Unknown","ORENDA","Original",30,"Less than 1h","PG - Children","9202.0",9286,1677,6,46,985,19,21,606
"6396","ID2840","Youkoso Lodoss-tou e!","6.13","Comedy, Parody","Welcome to Lodoss Island!","Movie","1","Apr 25, 1998","Unknown","AIC","Unknown","Unknown","Unknown",35,"Less than 1h","G - All Ages","7653.0",9287,1679,2,26,990,31,64,568
"6397","ID1537","Genshi Shounen Ryuu","6.3","Action, Sci-Fi, Adventure, Romance, Shounen","Ryu the Primitive Boy","TV","22","Oct 30, 1971 to Mar 25, 1972","Fall 1971","TBS","Unknown","Toei Animation","Manga",25,"Less than 30min","PG-13 - Teens 13 or older","6882.0",9289,1676,5,101,634,80,144,717
"6398","ID1772","Seishoujo Kantai Virgin Fleet","5.23","Fantasy, Military, School, Sci-Fi","Virgin Fleet","OVA","3","Apr 25, 1998 to Oct 25, 1998","Unknown","BEAM Entertainment","Central Park Media","AIC","Unknown",30,"Less than 1h","PG-13 - Teens 13 or older","10279.0",9294,1676,1,69,817,38,89,663
"6399","ID7436","Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito","6.49","Action, Adventure, Magic, Fantasy, Shounen","Dragon Quest Great Adventure of Dai! Disciple of Aban.","Movie","1","Mar 7, 1992","Unknown","Unknown","Unknown","Toei Animation","Game",40,"Less than 1h","PG-13 - Teens 13 or older","5935.0",9296,1662,4,55,784,43,57,723
"6400","ID10859","Sorette<U+2661>Dakara ne!","5.07","Slice of Life","Unknown","ONA","1","Jun 24, 2011","Unknown","Unknown","Unknown","Asahi Production","Original",8,"Less than 30min","PG-13 - Teens 13 or older","10531.0",9299,1670,0,49,1144,8,31,438
"6401","ID796","Mahoujin Guru Guru Movie","6.81","Adventure, Comedy, Fantasy, Magic, Shounen","Magical Circle Guru Guru Movie","Movie","1","Apr 20, 1996","Unknown","Unknown","Unknown","Nippon Animation","Manga",30,"Less than 1h","G - All Ages","4420.0",9303,1667,4,51,876,28,58,654
"6402","ID1627","Choushin Hime Dangaizer 3","5.43","Adventure, Ecchi, Mecha, Sci-Fi","Unknown","OVA","4","Oct 8, 1999 to Mar 23, 2001","Unknown","KSS","Unknown","Unknown","Original",30,"Less than 1h","R+ - Mild Nudity","9864.0",9304,1666,1,70,722,69,70,735
"6403","ID2790","Oira Sukeban","5.38","Comedy, Ecchi, School","Unknown","OVA","1","Aug 21, 1992","Unknown","Studio Signal, Dynamic Planning","ADV Films","Unknown","Manga",43,"Less than 1h","PG-13 - Teens 13 or older","9993.0",9305,1666,1,53,969,21,44,579
"6404","ID3849","The SoulTaker: Tamashii-gari - Komugi Daisakusen","5.88","Comedy","Unknown","Special","3","2001","Unknown","Unknown","Unknown","Tatsunoko Production","Original",4,"Less than 30min","PG-13 - Teens 13 or older","8597.0",9305,1653,0,46,840,35,42,690
"6405","ID4578","Time Bokan Oudou Fukko","6.11","Action, Comedy, Mecha, Parody, Sci-Fi","Time Bokan:Royal Revival","OVA","2","Nov 26, 1993 to Jan 1, 1994","Unknown","Victor Entertainment","Sentai Filmworks","Tatsunoko Production","Unknown",30,"Less than 1h","R+ - Mild Nudity","7775.0",9306,1662,1,65,608,42,89,858
"6406","ID4688","Minna Agechau<U+2661>","5.83","Comedy, Ecchi, Romance","Unknown","OVA","1","Mar 27, 1987","Unknown","Movic, Shueisha","Unknown","J.C.Staff","Unknown",45,"Less than 1h","R+ - Mild Nudity","8747.0",9307,1670,3,66,931,36,48,589
"6407","ID38803","Anima Yell! Ouen Douga","5.66","Comedy, School","Unknown","ONA","12","Oct 7, 2018 to Dec 23, 2018","Unknown","Unknown","Unknown","Doga Kobo","4-koma manga",2,"Less than 30min","PG-13 - Teens 13 or older","9269.0",9308,1660,0,81,555,54,65,905
"6408","ID25543","M3: Sono Kuroki Hagane Recap","6.1","Action, Mecha","Unknown","ONA","1","Jul 22, 2014","Unknown","flying DOG","Unknown","Satelight, C2C","Unknown",24,"Less than 30min","PG-13 - Teens 13 or older","7801.0",9310,1658,3,63,834,44,74,643
"6409","ID28085","Wonder (Movie)","6.08","Dementia","Wonder","Movie","1","Feb 8, 2014","Unknown","Mirai Film","Unknown","Calf Studio","Unknown",8,"Less than 30min","G - All Ages","7919.0",9312,1668,9,30,1102,16,35,485
"6410","ID6932","Kemono to Chat","6.08","Comedy","Unknown","OVA","1","Oct 23, 2009","Unknown","Usagi Ou","Unknown","Indeprox","4-koma manga",28,"Less than 30min","PG-13 - Teens 13 or older","7897.0",9316,1659,1,44,895,28,36,656
"6411","ID8542","Shin Ace wo Nerae!","6.49","Drama, Romance, School, Shoujo, Sports","New Aim for the Ace!","TV","25","Oct 14, 1978 to Mar 31, 1979","Fall 1978","Tokyo Movie Shinsha","Unknown","Tohokushinsha Film Corporation","Manga",25,"Less than 30min","PG-13 - Teens 13 or older","5961.0",9318,1659,2,73,395,51,107,1033
"6412","ID10979","48x61","5.3","Sports, Comedy","Unknown","ONA","1","2002","Unknown","Unknown","Unknown","Madhouse","Unknown",6,"Less than 30min","PG-13 - Teens 13 or older","10111.0",9318,1649,0,19,1210,13,67,340
"6413","ID29517","Kumi to Tulip","6.04","Kids, Sci-Fi","Unknown","Movie","1","Mar 22, 2015","Unknown","Unknown","Unknown","Tezuka Productions","Original",23,"Less than 30min","G - All Ages","8076.0",9319,1658,0,47,772,34,55,750
"6414","ID1885","Master of Epic: The Animation Age","6.07","Fantasy, Game, Comedy","Unknown","TV","12","Jan 8, 2007 to Mar 26, 2007","Winter 2007","TV Tokyo","Unknown","Gonzo, Palm Studio","Game",24,"Less than 30min","PG-13 - Teens 13 or older","7940.0",9320,1651,3,100,440,110,222,779
"6415","ID1947","Kikou Sennyo Rouran","5.82","Action, Fantasy, Mecha","Strange Steel Fairy Rouran","TV","28","Nov 15, 2002 to May 30, 2003","Fall 2002","Starchild Records","Unknown","Zexcs","Original",12,"Less than 30min","PG-13 - Teens 13 or older","8766.0",9323,1649,2,102,413,82,121,931
"6416","ID4154","Time Bokan Series: Yattodetaman","6.46","Action, Adventure, Comedy, Fantasy, Mecha","Firebird","TV","52","Feb 7, 1981 to Feb 6, 1982","Winter 1981","Unknown","Unknown","Tatsunoko Production","Unknown",20,"Less than 30min","PG-13 - Teens 13 or older","6115.0",9324,1648,2,58,1010,57,141,382
"6417","ID5742","Space Cobra Pilot","6.48","Action, Adventure, Space, Sci-Fi","Unknown","Special","1","Dec 31, 1981","Unknown","Unknown","Nozomi Entertainment","Unknown","Manga",23,"Less than 30min","PG-13 - Teens 13 or older","5978.0",9327,1647,1,42,1018,25,48,514
"6418","ID4051","Net Ghost Pipopa","6.75","Action, Adventure, Comedy, Kids, Sci-Fi, Shounen","Web Ghosts PiPoPa","TV","51","Apr 6, 2008 to Mar 29, 2009","Spring 2008","Milky Cartoon","Unknown","Studio Hibari","Original",24,"Less than 30min","G - All Ages","4656.0",9331,1646,7,124,639,113,248,522
"6419","ID17068","Transfer","6.24","Action, Music","Unknown","Music","1","Sep 21, 2012","Unknown","Toy's Factory","Unknown","HOTZIPANG","Original",6,"Less than 30min","PG-13 - Teens 13 or older","7149.0",9331,1650,1,22,1365,10,18,235
"6420","ID34888","Makeruna!! Aku no Gundan!","5.32","Comedy, Shounen","Unknown","TV","12","Apr 5, 2017 to Jun 21, 2017","Spring 2017","Bushiroad","Unknown","Tatsunoko Production","Manga",5,"Less than 30min","G - All Ages","10113.0",9333,1648,1,122,794,50,358,324
"6421","ID1052","Tokyo Juushouden","5.41","Action, Adventure, Supernatural, Shounen","Ten Tokyo Warriors","OVA","3","Jul 23, 1999 to Jan 21, 2000","Unknown","KSS, Kitty Films","Media Blasters","Zexcs","Unknown",26,"Less than 30min","PG-13 - Teens 13 or older","9922.0",9335,1649,2,78,678,54,102,737
"6422","ID1667","Barom One","5.22","Action, Sci-Fi, Supernatural, Shounen","Unknown","TV","13","Dec 7, 2002 to Mar 22, 2003","Winter 2003","AT-X","Unknown","E&G Films","Manga",24,"Less than 30min","PG-13 - Teens 13 or older","10303.0",9336,1650,1,77,605,68,149,751
"6423","ID2316","Akakichi no Eleven","6.65","Sports","Unknown","TV","52","Apr 13, 1970 to Apr 5, 1971","Spring 1970","TV Tokyo, DOGA Productions","Unknown","Unknown","Unknown",25,"Less than 30min","PG-13 - Teens 13 or older","5140.0",9337,1648,7,89,629,60,203,667
